date,sleep_hours,work_hours,screen_time,tasks_planned,tasks_completed,exercise_minutes,break_minutes,meetings,social_media_minutes,mood_score,previous_productivity,productivity_score,task_completion_rate,disruption_risk
2026-09-20,4.0,8.0,6.1,7,2,90,54,3,46.0,2,50.54,33.03,0.29,HIGH
2026-09-21,5.5,4.8,8.9,6,5,0,16,1,1.0,10,33.03,54.88,0.83,HIGH
2026-09-22,6.6,4.3,6.8,7,4,45,41,5,59.0,4,54.88,38.22,0.57,MEDIUM
2026-09-23,5.1,5.0,6.1,2,1,90,11,3,23.0,5,38.22,44.27,0.5,MEDIUM
2026-09-24,9.4,5.6,6.5,7,6,0,42,5,86.0,7,44.27,70.83,0.86,MEDIUM
2026-09-25,4.9,6.9,4.8,2,1,0,57,5,112.0,2,70.83,41.99,0.5,HIGH
2026-09-26,6.3,4.2,5.1,3,2,0,118,5,110.0,2,41.99,40.83,0.67,HIGH
2026-09-27,7.2,8.0,1.0,1,0,0,76,3,79.0,2,40.83,58.2,0.0,HIGH
2026-09-28,9.2,7.0,3.2,3,1,45,74,3,40.0,2,58.2,60.39,0.33,HIGH
2026-09-29,4.8,5.0,4.9,4,2,0,21,2,107.0,1,60.39,37.14,0.5,HIGH
2026-09-30,8.7,5.7,6.2,4,2,60,19,4,76.0,2,37.14,49.85,0.5,HIGH
2026-10-01,7.0,5.2,3.9,2,1,60,70,5,14.0,4,49.85,61.78,0.5,MEDIUM
2026-10-02,5.5,6.1,11.0,3,1,0,66,2,89.0,2,61.78,26.39,0.33,HIGH
2026-10-03,7.7,9.0,7.0,5,4,0,52,4,63.0,2,26.39,52.06,0.8,HIGH
2026-10-04,7.3,5.1,5.6,7,3,15,57,2,48.0,8,52.06,65.34,0.43,LOW
2026-10-05,6.1,6.4,1.4,9,8,0,56,0,67.0,9,65.34,81.77,0.89,MEDIUM
2026-10-06,7.1,4.6,4.9,5,2,0,117,3,64.0,2,81.77,37.54,0.4,HIGH
2026-10-07,6.4,7.1,6.3,3,2,0,18,4,1.0,3,37.54,62.21,0.67,HIGH
2026-10-08,7.2,6.6,4.8,5,1,90,117,5,42.0,7,62.21,66.25,0.2,LOW
2026-10-09,8.0,8.7,4.7,6,2,0,38,3,122.0,7,66.25,71.84,0.33,LOW
2026-10-10,9.4,4.3,4.6,7,6,60,51,1,62.0,2,71.84,66.11,0.86,HIGH
2026-10-11,5.1,7.4,3.2,3,2,60,117,5,111.0,2,66.11,48.48,0.67,HIGH
2026-10-12,10.0,8.5,1.9,2,0,15,30,4,143.0,3,48.48,70.68,0.0,HIGH
2026-10-13,4.1,5.1,10.5,4,3,0,76,3,0.0,1,70.68,19.46,0.75,HIGH
2026-10-14,6.8,5.7,2.5,4,1,90,95,4,22.0,5,19.46,68.1,0.25,MEDIUM
2026-10-15,7.9,6.4,3.8,6,3,60,65,3,147.0,1,68.1,46.91,0.5,HIGH
2026-10-16,7.4,5.5,5.6,2,1,30,12,5,73.0,1,46.91,51.19,0.5,HIGH
2026-10-17,6.1,6.4,1.0,4,1,45,70,5,83.0,4,51.19,58.91,0.25,MEDIUM
2026-10-18,6.7,7.3,8.9,6,4,0,92,1,0.0,8,58.91,60.9,0.67,HIGH
2026-10-19,6.3,5.8,7.9,8,6,0,14,3,2.0,2,60.9,42.41,0.75,HIGH
2026-10-20,6.1,5.8,1.2,8,2,60,93,3,109.0,6,42.41,64.15,0.25,MEDIUM
2026-10-21,8.3,6.5,4.2,1,0,0,86,2,26.0,4,64.15,53.73,0.0,MEDIUM
2026-10-22,7.5,5.2,7.4,9,7,30,50,1,38.0,2,53.73,49.47,0.78,HIGH
2026-10-23,6.0,5.3,4.9,2,1,30,21,1,89.0,9,49.47,63.6,0.5,MEDIUM
2026-10-24,8.3,4.2,7.5,4,2,30,65,2,46.0,7,63.6,66.87,0.5,MEDIUM
2026-10-25,7.5,5.9,8.8,6,2,60,88,0,30.0,5,66.87,46.38,0.33,HIGH
2026-10-26,8.2,6.9,2.9,7,5,0,101,1,99.0,6,46.38,76.99,0.71,LOW
2026-10-27,7.9,5.5,6.2,9,8,0,42,0,39.0,8,76.99,71.82,0.89,MEDIUM
2026-10-28,5.8,4.5,2.0,7,3,90,19,4,54.0,9,71.82,72.67,0.43,MEDIUM
2026-10-29,6.2,5.8,3.8,1,0,30,44,4,68.0,3,72.67,48.54,0.0,HIGH
2026-10-30,8.1,6.8,5.2,5,1,0,20,1,113.0,4,48.54,59.51,0.2,MEDIUM
2026-10-31,7.9,6.3,5.4,4,3,30,69,5,106.0,9,59.51,70.39,0.75,LOW
2026-11-01,7.0,10.5,2.9,3,2,0,38,1,145.0,3,70.39,66.68,0.67,HIGH
2026-11-02,7.2,4.7,6.5,4,2,30,82,0,0.0,2,66.68,42.2,0.5,HIGH
2026-11-03,8.9,5.7,1.3,3,1,45,67,1,5.0,7,42.2,88.31,0.33,LOW
2026-11-04,6.1,7.6,2.8,7,4,0,87,3,100.0,4,88.31,55.34,0.57,MEDIUM
2026-11-05,7.8,4.6,7.7,3,0,15,33,1,112.0,6,55.34,33.81,0.0,MEDIUM
2026-11-06,6.7,9.9,3.0,5,4,0,20,0,75.0,2,33.81,58.88,0.8,HIGH
2026-11-07,6.7,6.0,5.7,7,6,90,35,5,116.0,2,58.88,55.55,0.86,HIGH
2026-11-08,8.6,7.1,9.1,1,0,0,85,2,30.0,10,55.55,59.93,0.0,HIGH
2026-11-09,8.2,6.0,5.0,1,0,0,27,2,84.0,8,59.93,55.11,0.0,LOW
2026-11-10,8.2,8.0,8.4,7,6,30,83,0,115.0,7,55.11,64.16,0.86,HIGH
2026-11-11,9.0,3.9,1.6,2,0,90,96,4,69.0,3,64.16,71.53,0.0,HIGH
2026-11-12,7.0,9.1,3.5,7,4,0,83,0,57.0,9,71.53,77.53,0.57,LOW
2026-11-13,8.0,6.5,5.6,6,3,15,10,0,46.0,7,77.53,72.72,0.5,LOW
2026-11-14,6.5,7.3,2.4,4,3,90,70,5,0.0,7,72.72,87.87,0.75,LOW
2026-11-15,7.5,4.5,3.8,7,6,15,113,1,98.0,9,87.87,78.37,0.86,LOW
2026-11-16,6.8,6.7,5.4,1,0,0,33,5,129.0,3,78.37,50.22,0.0,HIGH
2026-11-17,7.1,4.1,5.4,5,3,45,46,3,36.0,3,50.22,53.98,0.6,HIGH
2026-11-18,7.9,8.4,4.2,1,0,15,36,0,86.0,8,53.98,69.38,0.0,LOW
2026-11-19,5.8,3.4,1.0,6,5,0,95,4,100.0,4,69.38,64.54,0.83,MEDIUM
2026-11-20,10.0,6.3,3.4,3,2,15,57,3,115.0,8,64.54,82.08,0.67,LOW
2026-11-21,5.5,5.2,1.5,9,6,30,100,1,44.0,9,82.08,75.88,0.67,MEDIUM
2026-11-22,5.2,2.9,4.8,1,0,30,71,2,98.0,5,75.88,29.99,0.0,MEDIUM
2026-11-23,8.7,4.1,4.9,6,2,0,113,5,73.0,6,29.99,62.81,0.33,LOW
2026-11-24,8.2,6.9,4.7,4,2,60,100,3,62.0,8,62.81,83.13,0.5,LOW
2026-11-25,7.9,4.2,2.6,8,3,15,38,3,69.0,8,83.13,70.86,0.38,LOW
2026-11-26,7.9,4.7,1.0,3,2,0,17,1,0.0,7,70.86,77.73,0.67,LOW
2026-11-27,7.0,6.7,8.6,9,6,0,81,1,0.0,8,77.73,67.56,0.67,HIGH
2026-11-28,5.7,7.8,5.0,9,3,90,35,3,59.0,7,67.56,62.07,0.33,MEDIUM
2026-11-29,7.1,7.3,4.2,1,0,90,57,0,50.0,10,62.07,76.17,0.0,LOW
2026-11-30,6.0,5.9,4.8,5,4,0,18,0,93.0,4,76.17,51.7,0.8,MEDIUM
2026-12-01,8.5,6.4,1.6,4,1,30,58,4,101.0,7,51.7,71.22,0.25,LOW
2026-12-02,6.8,6.2,8.2,9,5,45,63,2,19.0,2,71.22,46.74,0.56,HIGH
2026-12-03,5.8,3.9,3.2,1,0,0,102,3,92.0,6,46.74,42.84,0.0,MEDIUM
2026-12-04,6.5,6.6,4.7,5,3,0,118,3,22.0,3,42.84,52.36,0.6,HIGH
2026-12-05,7.6,3.9,6.2,4,1,0,111,3,74.0,2,52.36,38.0,0.25,HIGH
2026-12-06,6.2,7.2,6.8,8,3,0,26,4,49.0,6,38.0,40.34,0.38,MEDIUM
2026-12-07,5.8,6.3,4.9,8,6,30,42,2,49.0,1,40.34,39.5,0.75,HIGH
2026-12-08,7.4,1.7,2.4,1,0,30,10,0,0.0,3,39.5,49.13,0.0,HIGH
2026-12-09,7.4,8.0,6.5,9,4,45,66,2,56.0,5,49.13,60.25,0.44,MEDIUM
2026-12-10,6.2,5.0,7.1,6,4,45,10,1,41.0,3,60.25,40.54,0.67,HIGH
2026-12-11,6.3,4.8,7.9,7,4,0,70,2,34.0,7,40.54,38.22,0.57,MEDIUM
2026-12-12,7.3,7.9,6.4,2,1,0,30,3,94.0,4,38.22,53.45,0.5,MEDIUM
2026-12-13,4.8,5.7,10.2,3,1,30,39,0,90.0,7,53.45,38.83,0.33,HIGH
2026-12-14,4.9,7.2,5.4,1,0,30,50,0,47.0,4,38.83,43.33,0.0,HIGH
2026-12-15,5.9,4.7,5.5,9,7,45,42,3,83.0,10,43.33,66.23,0.78,MEDIUM
2026-12-16,6.7,7.6,8.1,4,3,45,46,3,61.0,1,66.23,35.56,0.75,HIGH
2026-12-17,7.5,6.4,9.0,3,2,0,26,4,93.0,3,35.56,43.25,0.67,HIGH
2026-12-18,9.2,6.8,8.5,7,4,15,118,0,15.0,1,43.25,47.2,0.57,HIGH
2026-12-19,8.3,5.6,4.8,9,7,0,60,2,92.0,3,47.2,51.86,0.78,HIGH
2026-12-20,6.8,9.3,6.9,5,2,0,115,0,0.0,2,51.86,44.84,0.4,HIGH
2026-12-21,7.0,9.7,7.7,9,7,30,73,1,87.0,4,44.84,54.55,0.78,MEDIUM
2026-12-22,5.5,1.6,5.2,9,3,0,117,0,82.0,5,54.55,36.59,0.33,MEDIUM
2026-12-23,7.0,7.9,2.9,2,1,15,75,3,95.0,6,36.59,70.84,0.5,LOW
2026-12-24,6.6,3.8,2.5,5,1,15,78,5,45.0,6,70.84,55.43,0.2,LOW
2026-12-25,7.5,7.0,5.9,4,3,0,109,3,70.0,2,55.43,52.55,0.75,HIGH
2026-12-26,5.8,2.4,7.2,7,6,30,14,2,64.0,10,52.55,54.89,0.86,MEDIUM
2026-12-27,7.8,6.8,3.9,4,3,15,36,1,47.0,4,54.89,66.13,0.75,MEDIUM
2026-12-28,9.3,4.3,3.1,7,4,60,26,2,77.0,8,66.13,77.39,0.57,LOW
2026-12-29,6.8,5.1,3.7,1,0,0,39,5,151.0,3,77.39,37.92,0.0,HIGH
2026-12-30,7.6,5.1,5.4,8,5,90,81,4,31.0,6,37.92,64.81,0.62,LOW
2026-12-31,8.0,4.5,6.9,9,5,15,60,2,32.0,10,64.81,66.24,0.56,MEDIUM
2027-01-01,6.4,4.6,5.9,7,5,0,97,5,173.0,4,66.24,40.32,0.71,MEDIUM
2027-01-02,7.3,5.2,5.0,7,4,0,51,3,0.0,8,40.32,71.53,0.57,LOW
2027-01-03,7.0,5.7,8.5,2,1,0,75,2,100.0,10,71.53,54.73,0.5,HIGH
2027-01-04,7.1,6.6,11.8,7,5,90,70,2,46.0,1,54.73,33.55,0.71,HIGH
2027-01-05,5.8,9.7,5.0,3,0,15,67,3,33.0,4,33.55,55.73,0.0,MEDIUM
2027-01-06,7.0,4.1,9.0,6,3,15,86,1,48.0,7,55.73,40.23,0.5,HIGH
2027-01-07,7.7,6.3,3.3,1,0,90,96,3,111.0,2,40.23,53.21,0.0,HIGH
2027-01-08,9.2,7.5,7.9,7,2,0,52,1,62.0,8,53.21,70.87,0.29,MEDIUM
2027-01-09,8.4,4.6,2.9,5,4,0,73,4,38.0,6,70.87,75.81,0.8,LOW
2027-01-10,10.0,1.5,4.1,9,8,30,112,4,102.0,7,75.81,75.29,0.89,LOW
2027-01-11,5.8,2.2,4.9,5,4,90,93,4,154.0,4,75.29,53.04,0.8,MEDIUM
2027-01-12,8.3,1.6,1.0,2,1,60,73,2,123.0,5,53.04,74.05,0.5,MEDIUM
2027-01-13,7.3,9.1,1.0,8,3,15,36,3,0.0,9,74.05,82.69,0.38,LOW
2027-01-14,10.0,7.2,2.9,3,1,0,28,1,24.0,1,82.69,61.91,0.33,HIGH
2027-01-15,5.8,7.5,8.3,9,4,30,67,4,77.0,7,61.91,58.21,0.44,HIGH
2027-01-16,5.7,8.0,4.4,8,5,0,20,2,84.0,10,58.21,69.92,0.62,MEDIUM
2027-01-17,6.1,4.8,7.3,8,5,30,26,0,135.0,10,69.92,62.54,0.62,MEDIUM
2027-01-18,4.0,10.6,1.0,1,0,30,23,0,55.0,8,62.54,66.88,0.0,HIGH
2027-01-19,6.2,6.7,5.9,2,1,30,76,1,48.0,10,66.88,71.84,0.5,MEDIUM
2027-01-20,5.9,5.9,6.1,1,0,45,30,2,33.0,7,71.84,56.1,0.0,MEDIUM
2027-01-21,7.2,8.2,2.6,6,4,15,38,5,101.0,5,56.1,76.65,0.67,MEDIUM
2027-01-22,7.5,7.3,9.7,3,2,15,54,1,49.0,9,76.65,60.63,0.67,HIGH
2027-01-23,9.8,8.7,1.9,5,4,90,51,0,56.0,2,60.63,88.85,0.8,HIGH
2027-01-24,8.4,8.8,4.4,1,0,15,72,3,15.0,2,88.85,54.31,0.0,HIGH
2027-01-25,6.1,5.3,11.1,9,6,45,57,5,71.0,8,54.31,39.24,0.67,HIGH
2027-01-26,5.7,6.4,2.6,6,4,45,63,0,0.0,9,39.24,87.45,0.67,MEDIUM
2027-01-27,7.7,4.2,3.4,6,2,45,35,3,35.0,6,87.45,65.29,0.33,LOW
2027-01-28,5.0,2.7,5.4,9,6,0,87,4,78.0,3,65.29,41.02,0.67,HIGH
2027-01-29,9.7,7.7,1.7,2,1,0,88,1,24.0,7,41.02,88.32,0.5,LOW
2027-01-30,8.8,7.9,6.3,3,2,90,71,4,18.0,4,88.32,69.49,0.67,MEDIUM
2027-01-31,6.3,2.0,1.0,7,3,15,95,4,44.0,2,69.49,48.46,0.43,HIGH
2027-02-01,4.4,4.6,5.0,7,5,30,115,4,104.0,4,48.46,40.43,0.71,HIGH
2027-02-02,9.0,6.1,8.6,9,3,0,12,1,51.0,2,40.43,39.52,0.33,HIGH
2027-02-03,6.8,6.3,6.6,6,3,45,21,4,86.0,2,39.52,40.22,0.5,HIGH
2027-02-04,8.9,10.1,4.9,4,1,30,54,1,0.0,6,40.22,79.29,0.25,LOW
2027-02-05,4.6,4.7,4.2,8,7,0,93,2,26.0,1,79.29,43.94,0.88,HIGH
2027-02-06,6.1,5.7,4.8,8,4,30,25,0,54.0,9,43.94,59.92,0.5,MEDIUM
2027-02-07,7.0,7.3,4.3,1,0,0,64,4,57.0,6,59.92,50.48,0.0,LOW
2027-02-08,7.1,5.3,6.0,6,1,30,102,2,14.0,3,50.48,48.06,0.17,HIGH
2027-02-09,6.3,5.0,6.6,4,2,15,33,1,76.0,4,48.06,45.43,0.5,MEDIUM
2027-02-10,7.9,4.8,5.4,6,5,0,109,0,84.0,9,45.43,70.27,0.83,LOW
2027-02-11,5.4,6.5,6.8,4,1,0,119,5,39.0,10,70.27,60.61,0.25,MEDIUM
2027-02-12,6.8,5.6,6.3,1,0,15,102,4,35.0,8,60.61,54.43,0.0,MEDIUM
2027-02-13,7.2,7.4,1.9,8,2,15,68,3,40.0,2,54.43,65.28,0.25,HIGH
2027-02-14,7.8,6.7,1.0,4,2,15,109,2,0.0,6,65.28,75.49,0.5,LOW
2027-02-15,8.1,0.2,5.4,7,2,15,21,2,57.0,6,75.49,51.88,0.29,LOW
2027-02-16,5.3,2.5,3.9,2,1,15,110,3,60.0,3,51.88,40.89,0.5,HIGH
2027-02-17,4.7,5.0,5.5,3,1,0,110,1,24.0,9,40.89,49.55,0.33,HIGH
2027-02-18,8.9,8.0,9.2,6,5,30,101,0,134.0,2,49.55,57.12,0.83,HIGH
2027-02-19,7.5,4.7,4.3,8,3,15,11,2,62.0,10,57.12,61.64,0.38,LOW
2027-02-20,5.9,6.7,5.8,5,4,15,70,5,179.0,1,61.64,43.85,0.8,HIGH
2027-02-21,9.3,7.2,2.9,6,5,45,18,4,6.0,7,43.85,87.85,0.83,LOW
2027-02-22,7.2,7.1,6.2,6,3,30,101,2,84.0,5,87.85,58.71,0.5,MEDIUM
2027-02-23,8.8,4.9,3.0,1,0,30,106,1,45.0,10,58.71,77.99,0.0,LOW
2027-02-24,7.1,3.7,7.5,1,0,30,40,5,45.0,4,77.99,35.33,0.0,MEDIUM
2027-02-25,10.0,3.4,5.3,6,2,30,24,4,74.0,4,35.33,55.02,0.33,MEDIUM
2027-02-26,9.6,11.9,4.6,8,2,0,57,4,105.0,5,55.02,69.94,0.25,MEDIUM
2027-02-27,6.6,6.9,1.0,2,0,30,42,5,69.0,3,69.94,54.44,0.0,HIGH
2027-02-28,8.5,9.7,1.6,1,0,0,60,1,124.0,7,54.44,73.13,0.0,LOW
2027-03-01,8.0,4.3,6.5,7,6,30,58,5,110.0,5,73.13,58.84,0.86,MEDIUM
2027-03-02,9.1,8.5,7.9,3,1,30,64,1,94.0,7,58.84,74.54,0.33,MEDIUM
2027-03-03,5.6,5.0,5.6,8,3,45,57,3,45.0,2,74.54,37.55,0.38,HIGH
2027-03-04,8.0,5.9,4.4,7,2,0,10,3,106.0,4,37.55,58.07,0.29,MEDIUM
2027-03-05,8.6,5.4,5.1,6,3,30,18,0,57.0,7,58.07,64.67,0.5,LOW
2027-03-06,4.4,4.2,4.6,3,2,0,75,3,67.0,4,64.67,31.94,0.67,HIGH
2027-03-07,5.2,4.3,3.2,4,1,15,92,3,42.0,9,31.94,63.75,0.25,MEDIUM
2027-03-08,4.0,5.9,1.6,5,2,60,33,0,67.0,9,63.75,67.74,0.4,HIGH
2027-03-09,6.6,4.8,1.6,1,0,15,63,2,0.0,3,67.74,48.35,0.0,HIGH
2027-03-10,8.1,6.3,3.3,9,6,0,32,5,25.0,5,48.35,70.96,0.67,MEDIUM
2027-03-11,9.3,4.3,5.2,7,2,90,65,5,28.0,2,70.96,58.15,0.29,HIGH
2027-03-12,7.1,7.4,1.7,7,3,30,72,0,105.0,9,58.15,68.36,0.43,LOW
2027-03-13,9.4,5.1,4.8,4,2,0,66,2,85.0,3,68.36,54.72,0.5,HIGH
2027-03-14,4.9,9.3,3.1,9,2,45,14,4,86.0,1,54.72,57.48,0.22,HIGH
2027-03-15,4.4,5.9,1.0,8,3,60,98,0,65.0,2,57.48,43.4,0.38,HIGH
2027-03-16,6.9,5.8,3.4,9,8,15,46,4,26.0,2,43.4,67.18,0.89,HIGH
2027-03-17,7.6,9.2,5.6,6,5,60,13,5,0.0,7,67.18,78.91,0.83,LOW
2027-03-18,7.0,5.0,3.4,6,2,15,55,3,37.0,8,78.91,65.53,0.33,LOW
2027-03-19,4.0,5.2,8.7,9,5,45,115,2,116.0,10,65.53,41.46,0.56,HIGH
2027-03-20,6.9,4.6,6.6,7,5,0,35,2,15.0,4,41.46,53.44,0.71,MEDIUM
2027-03-21,5.0,6.4,7.6,5,2,0,79,2,133.0,8,53.44,43.58,0.4,MEDIUM
2027-03-22,8.0,4.5,12.0,4,1,90,111,5,94.0,1,43.58,19.58,0.25,HIGH
2027-03-23,7.5,7.6,3.6,3,1,45,84,5,78.0,10,19.58,81.62,0.33,LOW
2027-03-24,5.6,5.9,1.4,9,5,30,94,2,81.0,1,81.62,43.85,0.56,HIGH
2027-03-25,6.2,7.7,3.0,9,4,45,48,4,9.0,1,43.85,59.6,0.44,HIGH
2027-03-26,5.4,7.5,5.2,5,3,90,116,2,111.0,1,59.6,51.06,0.6,HIGH
2027-03-27,6.9,5.0,6.0,6,3,30,65,3,76.0,1,51.06,29.74,0.5,HIGH
2027-03-28,8.4,4.5,5.5,7,4,0,15,3,18.0,10,29.74,68.92,0.57,LOW
2027-03-29,5.5,5.3,3.9,1,0,0,48,0,71.0,5,68.92,40.36,0.0,MEDIUM
2027-03-30,7.8,6.0,6.0,1,0,0,52,4,36.0,3,40.36,43.29,0.0,HIGH
2027-03-31,6.2,6.7,7.9,3,1,0,64,5,115.0,6,43.29,38.55,0.33,MEDIUM
2027-04-01,5.8,6.9,3.1,1,0,90,102,2,124.0,1,38.55,39.0,0.0,HIGH
2027-04-02,6.8,5.9,2.7,3,0,30,96,2,80.0,1,39.0,48.43,0.0,HIGH
2027-04-03,5.4,4.6,9.9,8,7,0,24,2,42.0,1,48.43,26.25,0.88,HIGH
2027-04-04,6.2,4.8,2.2,8,7,0,107,3,39.0,6,26.25,81.16,0.88,MEDIUM
2027-04-05,5.2,7.0,7.1,1,0,15,86,2,96.0,5,81.16,39.04,0.0,MEDIUM
2027-04-06,9.9,4.7,4.5,3,2,90,70,1,24.0,6,39.04,73.46,0.67,LOW
2027-04-07,7.1,7.1,8.7,2,1,0,34,3,41.0,10,73.46,69.1,0.5,HIGH
2027-04-08,6.0,7.2,4.3,2,1,0,24,3,48.0,10,69.1,84.19,0.5,MEDIUM
2027-04-09,7.3,9.1,6.0,2,1,60,61,4,108.0,5,84.19,63.25,0.5,MEDIUM
2027-04-10,6.8,5.0,1.7,5,4,0,67,2,130.0,2,63.25,61.32,0.8,HIGH
2027-04-11,6.7,5.3,3.3,4,1,60,95,0,35.0,4,61.32,58.37,0.25,MEDIUM
2027-04-12,7.9,1.4,5.6,8,2,0,75,5,55.0,8,58.37,54.83,0.25,LOW
2027-04-13,8.1,4.1,3.3,2,0,30,66,1,134.0,4,54.83,60.89,0.0,MEDIUM
2027-04-14,6.2,4.1,1.8,6,4,0,31,3,108.0,6,60.89,62.67,0.67,MEDIUM
2027-04-15,6.1,7.0,10.3,6,2,0,75,3,51.0,7,62.67,40.89,0.33,HIGH
2027-04-16,6.6,9.6,4.9,8,3,90,63,3,132.0,7,40.89,64.6,0.38,LOW
2027-04-17,4.0,7.2,7.9,9,3,90,55,0,12.0,7,64.6,51.93,0.33,HIGH
2027-04-18,4.7,8.0,9.8,7,5,0,18,1,82.0,3,51.93,34.51,0.71,HIGH
2027-04-19,9.1,4.6,3.7,7,4,0,45,0,85.0,4,34.51,57.61,0.57,MEDIUM
2027-04-20,9.5,3.6,4.8,9,4,0,92,3,38.0,8,57.61,76.01,0.44,LOW
2027-04-21,6.6,5.5,5.2,9,6,30,118,0,35.0,10,76.01,67.28,0.67,LOW
2027-04-22,7.9,4.8,6.2,4,1,0,74,4,80.0,5,67.28,46.32,0.25,MEDIUM
2027-04-23,7.5,4.3,7.8,9,6,60,54,2,73.0,6,46.32,46.27,0.67,MEDIUM
2027-04-24,10.0,6.4,7.4,4,1,0,11,0,74.0,6,46.27,55.63,0.25,MEDIUM
2027-04-25,8.7,3.6,6.8,1,0,30,19,4,71.0,2,55.63,47.36,0.0,HIGH
2027-04-26,6.8,7.7,4.2,9,7,90,90,5,131.0,4,47.36,70.7,0.78,MEDIUM
2027-04-27,5.6,5.2,5.0,3,2,0,112,0,48.0,5,70.7,48.88,0.67,MEDIUM
2027-04-28,4.6,5.9,1.9,9,5,30,96,3,36.0,6,48.88,62.12,0.56,HIGH
2027-04-29,7.3,6.2,6.8,3,1,60,40,5,31.0,2,62.12,51.98,0.33,HIGH
2027-04-30,5.9,5.1,10.8,7,3,30,85,2,52.0,6,51.98,38.15,0.43,HIGH
2027-05-01,4.9,8.5,5.7,1,0,15,67,1,140.0,6,38.15,46.58,0.0,HIGH
2027-05-02,6.0,2.8,8.5,4,1,30,59,3,98.0,5,46.58,33.71,0.25,HIGH
2027-05-03,5.4,8.6,7.1,4,2,0,66,3,37.0,2,33.71,33.75,0.5,HIGH
2027-05-04,9.5,5.3,3.6,8,6,30,27,4,194.0,9,33.75,83.66,0.75,LOW
2027-05-05,8.3,7.8,2.8,1,0,15,98,2,74.0,5,83.66,62.0,0.0,MEDIUM
2027-05-06,7.0,6.4,2.2,9,6,45,102,2,92.0,8,62.0,81.23,0.67,LOW
2027-05-07,9.2,7.7,5.3,1,0,0,39,3,32.0,4,81.23,56.78,0.0,MEDIUM
2027-05-08,7.1,5.8,6.4,4,2,0,87,2,39.0,4,56.78,52.56,0.5,MEDIUM
2027-05-09,5.7,6.5,6.5,6,2,0,44,3,87.0,7,52.56,53.53,0.33,MEDIUM
2027-05-10,9.3,8.2,2.2,7,6,90,97,0,54.0,8,53.53,100.0,0.86,LOW
2027-05-11,7.8,6.2,8.1,5,2,30,84,5,22.0,10,100.0,68.44,0.4,HIGH
2027-05-12,5.4,8.7,3.6,6,3,60,86,5,24.0,3,68.44,64.05,0.5,HIGH
2027-05-13,6.7,6.7,5.3,6,5,0,35,2,107.0,7,64.05,61.36,0.83,LOW
2027-05-14,5.7,4.5,3.4,9,5,0,107,5,70.0,7,61.36,51.23,0.56,MEDIUM
2027-05-15,4.9,5.3,2.0,9,7,30,84,2,112.0,10,51.23,71.59,0.78,HIGH
2027-05-16,8.4,7.8,1.8,6,4,0,62,4,0.0,8,71.59,84.76,0.67,LOW
2027-05-17,9.9,3.5,6.8,8,6,45,111,2,49.0,1,84.76,48.07,0.75,HIGH
2027-05-18,4.9,7.6,5.0,1,0,60,118,3,53.0,3,48.07,44.33,0.0,HIGH
2027-05-19,7.8,5.3,2.2,1,0,0,77,5,128.0,10,44.33,73.32,0.0,LOW
2027-05-20,6.0,3.4,3.4,7,3,0,52,4,29.0,1,73.32,37.27,0.43,HIGH
2027-05-21,6.3,6.4,8.6,3,1,90,58,1,28.0,6,37.27,45.33,0.33,HIGH
2027-05-22,6.1,4.6,7.2,2,1,30,108,5,0.0,7,45.33,53.73,0.5,MEDIUM
2027-05-23,5.7,4.9,6.5,4,3,30,107,5,10.0,7,53.73,53.41,0.75,MEDIUM
2027-05-24,7.1,4.7,10.3,8,7,90,97,5,64.0,8,53.41,56.22,0.88,HIGH
2027-05-25,5.8,6.2,8.8,4,3,30,22,5,86.0,3,56.22,36.58,0.75,HIGH
2027-05-26,7.4,5.2,5.1,2,1,0,21,4,75.0,10,36.58,72.74,0.5,LOW
2027-05-27,6.9,6.8,3.6,2,0,45,106,2,46.0,4,72.74,56.63,0.0,MEDIUM
2027-05-28,6.6,8.0,11.5,5,2,30,102,0,46.0,6,56.63,44.73,0.4,HIGH
2027-05-29,5.6,7.1,8.0,4,1,60,18,2,51.0,7,44.73,51.96,0.25,HIGH
2027-05-30,6.1,9.6,3.6,5,2,15,68,3,69.0,4,51.96,58.07,0.4,MEDIUM
2027-05-31,8.1,10.1,1.7,8,5,45,24,0,98.0,9,58.07,88.9,0.62,LOW
2027-06-01,7.8,5.4,1.0,4,2,60,82,5,64.0,5,88.9,75.67,0.5,MEDIUM
2027-06-02,5.5,3.7,1.8,8,3,30,118,0,0.0,10,75.67,70.55,0.38,MEDIUM
2027-06-03,7.1,5.4,3.8,7,3,0,38,2,39.0,8,70.55,75.35,0.43,LOW
2027-06-04,8.1,6.2,8.3,1,0,0,61,3,0.0,5,75.35,51.95,0.0,HIGH
2027-06-05,4.5,10.5,7.5,7,4,0,87,3,79.0,7,51.95,52.01,0.57,HIGH
2027-06-06,7.8,5.3,5.7,2,1,30,20,1,22.0,2,52.01,48.59,0.5,HIGH
2027-06-07,6.0,6.6,6.5,2,1,30,39,2,68.0,1,48.59,30.41,0.5,HIGH
2027-06-08,7.9,4.6,3.0,4,3,30,22,5,37.0,5,30.41,62.83,0.75,MEDIUM
2027-06-09,5.9,5.3,1.7,5,3,0,10,1,36.0,7,62.83,73.95,0.6,MEDIUM
2027-06-10,4.3,3.6,4.4,2,0,15,66,4,99.0,9,73.95,54.97,0.0,HIGH
2027-06-11,4.6,3.1,7.5,4,3,0,78,4,50.0,6,54.97,46.23,0.75,HIGH
